t (s),acceleration (m/s^2),veh_id,position_x (m),position_y (m),vitesse (m/s)
85.0,-0.10011239902736335,f_0.24,-63.65224578889929,-1.6,2.341590741692944
85.1,1.3450640195515007,f_0.13,187.62160843735774,-1.6,15.411990634088996
85.1,-0.05061283349059309,f_0.14,164.8426527254515,-1.6,13.747434867374908
85.1,0.973352982802318,f_0.15,140.15001972234015,-1.6,12.869750782981654
85.1,0.29291754241565826,f_0.16,117.15574918361762,-1.6,12.18912233733593
85.1,0.0,f_0.17,-5.00100088751671,-1.6,0.0
85.1,-0.002357996296138902,f_0.18,-12.504379827652102,-1.6,0.0026215517544186566
85.1,-0.014967044595576573,f_0.19,-20.029909291747472,-1.6,0.02694027596119972
85.1,-0.120964245906027,f_0.20,-27.659897183455655,-1.6,0.13394862528863063
85.1,-0.26022475225104924,f_0.21,-35.59152673097677,-1.6,0.45897652876498857
85.1,0.002028803961378056,f_0.22,-44.126639568832935,-1.6,1.0195641922877459
85.1,-0.7643397877811453,f_0.23,-53.428274437530334,-1.6,1.6490720321438435
85.1,-0.8897352790187618,f_0.24,-63.42698406752019,-1.6,2.252617213791068
85.2,1.3182121798685742,f_0.13,189.1759896225653,-1.6,15.543811852075853
85.2,-0.3389998032711361,f_0.14,166.21400621415629,-1.6,13.713534887047794
85.2,-0.9041174457641432,f_0.15,141.42795362618068,-1.6,12.77933903840524
85.2,-0.217194178700435,f_0.16,118.3724894755642,-1.6,12.167402919465886
85.2,0.0,f_0.17,-5.00100088751671,-1.6,0.0
85.2,-0.0025641797099850393,f_0.18,-12.504143314273762,-1.6,0.0023651337834201527
85.2,-0.02550383199159543,f_0.19,-20.027470302471272,-1.6,0.024389892762040177
85.2,-0.09729040977711809,f_0.20,-27.647475225024564,-1.6,0.12421958431091883
85.2,-0.3519109403290466,f_0.21,-35.54914818750356,-1.6,0.4237854347320839
85.2,-0.5973644394737831,f_0.22,-44.0306567939989,-1.6,0.9598277483403675
85.2,-0.15184713825759477,f_0.23,-53.264885705698525,-1.6,1.633887318318084
85.2,0.12063370536023132,f_0.24,-63.20051600908748,-1.6,2.264680584327091
85.3,0.5292259600711979,f_0.13,190.73566306737362,-1.6,15.596734448082973
85.3,-0.2117220608051973,f_0.14,167.583242482253,-1.6,13.692362680967275
85.3,0.13921580389142818,f_0.15,142.7072796880601,-1.6,12.793260618794383
85.3,-0.036068628146317394,f_0.16,119.58886908122933,-1.6,12.163796056651254
85.3,0.0,f_0.17,-5.00100088751671,-1.6,0.0
85.3,-0.002849948823721326,f_0.18,-12.50393530038366,-1.6,0.00208013890104802
85.3,-0.02602170306910928,f_0.19,-20.025291530225758,-1.6,0.02178772245512925
85.3,-0.056963435862924516,f_0.20,-27.6356229009521,-1.6,0.11852324072462637
85.3,-0.4277010002042597,f_0.21,-35.5110466540324,-1.6,0.38101533471165794
85.3,-0.3921284016543003,f_0.22,-43.938595303181415,-1.6,0.9206149081749375
85.3,-1.1726195842513154,f_0.23,-53.11322316970923,-1.6,1.5166253598929524
85.3,-0.48708112449193486,f_0.24,-62.97891876189969,-1.6,2.2159724718778975
85.4,-1.2575410386547325,f_0.13,192.28276110179536,-1.6,15.4709803442175
85.4,-0.20487245817202293,f_0.14,168.95043002576801,-1.6,13.671875435150072
85.4,0.7402625990565781,f_0.15,143.99400837593012,-1.6,12.86728687870004
85.4,0.29319044037256603,f_0.16,120.80818059129817,-1.6,12.19311510068851
85.4,0.0,f_0.17,-5.00100088751671,-1.6,0.0
85.4,-0.002090284367505875,f_0.18,-12.50374818933723,-1.6,0.0018711104642974326
85.4,-0.02067561983945046,f_0.19,-20.023319514178638,-1.6,0.019720160471184203
85.4,-0.14047486014585678,f_0.20,-27.625175325481095,-1.6,0.1044757547100407
85.4,-0.08078171635831521,f_0.21,-35.47375293772481,-1.6,0.3729371630758264
85.4,-0.5712483176188521,f_0.22,-43.85224629554011,-1.6,0.8634900764130523
85.4,0.087825914044517,f_0.23,-52.96068237457949,-1.6,1.5254079512974041
85.4,-0.9495976057683109,f_0.24,-62.76681749076958,-1.6,2.1210127113010664
85.5,0.8104527886025537,f_0.13,193.83796366410314,-1.6,15.552025623077755
85.5,0.14316544674802145,f_0.14,170.3190492237505,-1.6,13.686191979824875
85.5,-0.816569899977182,f_0.15,145.27257136480034,-1.6,12.785629888702323
85.5,-0.3204002453479937,f_0.16,122.02428809891356,-1.6,12.161075076153711
85.5,0.0,f_0.17,-5.00100088751671,-1.6,0.0
85.5,-0.00191841465073075,f_0.18,-12.50358026243731,-1.6,0.0016792689992243576
85.5,-0.011550669642222434,f_0.19,-20.021463004827936,-1.6,0.01856509350696196
85.5,-0.048037632692559395,f_0.20,-27.615208126337023,-1.6,0.09967199144078476
85.5,-0.4272450808723477,f_0.21,-35.44073167222595,-1.6,0.33021265498859165
85.5,-0.5420462744310484,f_0.22,-43.771317750643114,-1.6,0.8092854489699475
85.5,-1.0210652887184946,f_0.23,-52.818352232336935,-1.6,1.4233014224255547
85.5,-0.9149591893806219,f_0.24,-62.56386581153328,-1.6,2.029516792363004
85.6,-0.06435809209943244,f_0.13,195.39252264548992,-1.6,15.545589813867812
85.6,0.8133875163039228,f_0.14,171.69580229689603,-1.6,13.767530731455267
85.6,0.43241567879450216,f_0.15,146.55545851045852,-1.6,12.828871456581773
85.6,-0.20201599046123064,f_0.16,123.23837544662432,-1.6,12.140873477107588
85.6,0.0,f_0.17,-5.00100088751671,-1.6,0.0
85.6,-0.001497006547798111,f_0.18,-12.50342730560287,-1.6,0.0015295683444445465
85.6,-0.0204480530026779,f_0.19,-20.019810976007264,-1.6,0.01652028820669417
85.6,-0.09957831947218124,f_0.20,-27.606236710387662,-1.6,0.08971415949356663
85.6,-0.10286984920599096,f_0.21,-35.408739105219155,-1.6,0.31992567006799255
85.6,-0.3057237230444787,f_0.22,-43.693446442976565,-1.6,0.7787130766654996
85.6,-0.38071255627123435,f_0.23,-52.679829215657094,-1.6,1.3852301667984313
85.6,-0.5820115461524411,f_0.24,-62.36673424775851,-1.6,1.97131563774776
85.7,0.06429741659667698,f_0.13,196.94772460104267,-1.6,15.55201955552748
85.7,-0.4657552317250513,f_0.14,173.06789781772432,-1.6,13.720955208282762
85.7,0.11932051475159966,f_0.15,147.8395388612642,-1.6,12.840803508056933
85.7,-0.032799162273295934,f_0.16,124.45213480271234,-1.6,12.137593560880259
85.7,0.0,f_0.17,-5.00100088751671,-1.6,0.0
85.7,-0.0011593525899360017,f_0.18,-12.503285942294326,-1.6,0.0014136330854509463
85.7,-0.011837653321523402,f_0.19,-20.018277323719815,-1.6,0.01533652287454183
85.7,-0.04643450316610204,f_0.20,-27.59772963946996,-1.6,0.08507070917695643
85.7,-0.2092381215567174,f_0.21,-35.37883891942792,-1.6,0.2990018579123208
85.7,-0.42390371655662396,f_0.22,-43.619814172475586,-1.6,0.7363227050098372
85.7,-0.49478477316676983,f_0.23,-52.54625404670892,-1.6,1.3357516894817543
85.7,-0.6840659727254428,f_0.24,-62.176443343710986,-1.6,1.9029090404752158
85.8,-0.4016750663053337,f_0.13,198.49890980593236,-1.6,15.511852048896946
85.8,0.35045477829408256,f_0.14,174.44349788633554,-1.6,13.75600068611217
85.8,-0.024344226601549224,f_0.15,149.12337576980389,-1.6,12.838369085396778
85.8,-0.17961414845194312,f_0.16,125.66409801731582,-1.6,12.119632146035064
85.8,0.0,f_0.17,-5.00100088751671,-1.6,0.0
85.8,-0.0019164696973727048,f_0.18,-12.503163743682748,-1.6,0.0012219861157136758
85.8,-0.015216310322101866,f_0.19,-20.016895834535575,-1.6,0.013814891842331643
85.8,-0.09784754270020998,f_0.20,-27.590201043979263,-1.6,0.07528595490693543
85.8,-0.20777543861045633,f_0.21,-35.35101648802279,-1.6,0.2782243140512752
85.8,-0.32696803308136513,f_0.22,-43.54945158230541,-1.6,0.7036259017017007
85.8,-0.33123778268020265,f_0.23,-52.41599125558754,-1.6,1.302627911213734
85.8,-0.19094955260755553,f_0.24,-61.98806193518954,-1.6,1.8838140852144603
85.9,-0.8685894286259987,f_0.14,175.8104120606605,-1.6,13.66914174324957
85.9,-0.4716815152671039,f_0.15,150.4024958631909,-1.6,12.791200933870067
85.9,-0.24970590742304566,f_0.16,126.87356417284511,-1.6,12.09466155529276
85.9,0.0,f_0.17,-5.00100088751671,-1.6,0.0
85.9,-0.0006635257159978616,f_0.18,-12.503048180328335,-1.6,0.0011556335441138897
85.9,-0.015102776019115527,f_0.19,-20.01566537311153,-1.6,0.01230461424042009
85.9,-0.059053399942668866,f_0.20,-27.583262982487994,-1.6,0.06938061491266855
85.9,-0.28852829755570075,f_0.21,-35.32607933959322,-1.6,0.2493714842957051
85.9,-0.5712249175165951,f_0.22,-43.48480124131041,-1.6,0.6465034099500412
85.9,-0.6562400290843895,f_0.23,-52.292290864757014,-1.6,1.237003908305295
85.9,-0.29868720930488646,f_0.24,-61.802667398761145,-1.6,1.8539453642839716
86.0,0.30507959206588,f_0.14,177.1803770309061,-1.6,13.699649702456158
86.0,0.48724372491705026,f_0.15,151.68648839382706,-1.6,12.839925306361772
86.0,-0.2202515041455655,f_0.16,128.08082781333292,-1.6,12.072636404878203
86.0,0.0,f_0.17,-5.00100088751671,-1.6,0.0
86.0,-0.0012223252686047203,f_0.18,-12.502944840226604,-1.6,0.0010334010172534176
86.0,-0.007052144731379915,f_0.19,-20.0145054331348,-1.6,0.011599399767282099
86.0,-0.03187677653831683,f_0.20,-27.576643688762104,-1.6,0.06619293725883686
86.0,-0.16277885154603128,f_0.21,-35.30276997967911,-1.6,0.23309359914110198
86.0,-0.287335405983955,f_0.22,-43.423024254375235,-1.6,0.6177698693516457
86.0,-0.5413876980125032,f_0.23,-52.17400435090661,-1.6,1.1828651385040447
86.0,-1.0490665131563692,f_0.24,-61.62776352746431,-1.6,1.7490387129683347
86.1,0.6024353352840883,f_0.14,178.55636635450455,-1.6,13.759893235984567
86.1,-0.6630522401304795,f_0.15,152.96385040206192,-1.6,12.773620082348724
86.1,0.7118210418149928,f_0.16,129.29520966423888,-1.6,12.143818509059702
86.1,0.0,f_0.17,-5.00100088751671,-1.6,0.0
86.1,-0.0013247157754888827,f_0.18,-12.50285474728264,-1.6,0.0009009294397045294
86.1,-0.011858801710118785,f_0.19,-20.013464081175172,-1.6,0.01041351959627022
86.1,-0.06840858038661662,f_0.20,-27.570708480840082,-1.6,0.0593520792201752
86.1,-0.19112836374433478,f_0.21,-35.281371903402444,-1.6,0.2139807627666685
86.1,-0.3522194927723088,f_0.22,-43.3647694623678,-1.6,0.5825479200744148
86.1,-0.42978694186824873,f_0.23,-52.060015706474886,-1.6,1.1398864443172199
86.1,0.36233469281901964,f_0.24,-61.44923630923929,-1.6,1.7852721822502366
86.2,-0.01641162340527913,f_0.14,179.93219156186896,-1.6,13.758252073644039
86.2,0.11924887103958781,f_0.15,154.2424048990072,-1.6,12.785544969452683
86.2,-0.29657260908280136,f_0.16,130.50662578905403,-1.6,12.114161248151422
86.2,0.0,f_0.17,-5.00100088751671,-1.6,0.0
86.2,-0.0006669443416745509,f_0.18,-12.502771323782085,-1.6,0.0008342350055370743
86.2,-0.01010115153119523,f_0.19,-20.012523740730856,-1.6,0.009403404443150697
86.2,-0.03133831822258154,f_0.20,-27.56508665610029,-1.6,0.056218247397917046
86.2,-0.11175410651317386,f_0.21,-35.261091368190904,-1.6,0.2028053521153511
86.2,-0.2956872807095312,f_0.22,-43.30947154316745,-1.6,0.5529791920034617
86.2,-0.29419003392577414,f_0.23,-51.94896896238242,-1.6,1.1104674409246424
86.2,-1.0525507340586615,f_0.24,-61.28123459835485,-1.6,1.6800171088443705
86.3,-0.8002024950692466,f_0.14,181.30001474428266,-1.6,13.678231824137114
86.3,0.6194269704399602,f_0.15,155.52715366565687,-1.6,12.84748766649668
86.3,0.013392012170516665,f_0.16,131.71817583399087,-1.6,12.115500449368474
86.3,0.0,f_0.17,-5.00100088751671,-1.6,0.0
86.3,-0.000640764887754931,f_0.18,-12.502694307930412,-1.6,0.0007701585167615812
86.3,-0.009276658238544754,f_0.19,-20.011676166868924,-1.6,0.008475738619296222
86.3,-0.06665051886432315,f_0.20,-27.560131336549148,-1.6,0.04955319551148473
86.3,-0.17371556965762952,f_0.21,-35.24254798867595,-1.6,0.18543379514958816
86.3,-0.25218764130187754,f_0.22,-43.25669550038013,-1.6,0.5277604278732739
86.3,-0.8955244059487977,f_0.23,-51.846877462349454,-1.6,1.0209150003297627
86.3,0.030182095754109906,f_0.24,-61.11293106651287,-1.6,1.6830353184197815
86.4,0.8006981493439547,f_0.14,182.67584490818982,-1.6,13.75830163907151
86.4,-0.6354731730185392,f_0.15,156.80554770057634,-1.6,12.783940349194825
86.4,0.5957358533749435,f_0.16,132.93568323746146,-1.6,12.175074034705968
86.4,0.0,f_0.17,-5.00100088751671,-1.6,0.0
86.4,-0.00106060686308656,f_0.18,-12.502627898147367,-1.6,0.0006640978304529252
86.4,-0.007843533695410642,f_0.19,-20.01090702834395,-1.6,0.007691385249755158
86.4,-0.023175337445729485,f_0.20,-27.555407770372454,-1.6,0.04723566176691178
86.4,-0.056620152907972954,f_0.21,-35.22457081069007,-1.6,0.17977177985879086
86.4,-0.33906677993079004,f_0.22,-43.207310125392105,-1.6,0.4938537498801949
86.4,-0.09011258861175708,f_0.23,-51.74568708820259,-1.6,1.011903741468587
86.4,-1.310177923533773,f_0.24,-60.95772931390623,-1.6,1.5520175260664042
86.5,-0.3209661634173244,f_0.14,184.0484654104628,-1.6,13.726205022729777
86.5,0.46588866207748936,f_0.15,158.0886006221166,-1.6,12.830529215402574
86.5,-0.38563580387272367,f_0.16,134.14933428289334,-1.6,12.136510454318696
86.5,0.0,f_0.17,-5.00100088751671,-1.6,0.0
86.5,-0.0004676795070375657,f_0.18,-12.502566165159394,-1.6,0.0006173298797491686
86.5,-0.005897902369005146,f_0.19,-20.01019686884267,-1.6,0.007101595012854643
86.5,-0.058202219634777494,f_0.20,-27.551266226392116,-1.6,0.04141543980343403
86.5,-0.16278202256953644,f_0.21,-35.20822145292989,-1.6,0.16349357760183722
86.5,-0.156334459053602,f_0.22,-43.15948809499462,-1.6,0.4782203039748347
86.5,-0.4041896361574926,f_0.23,-51.648538610417305,-1.6,0.9714847778528377
86.5,0.0766650516673062,f_0.24,-60.80176091078292,-1.6,1.5596840312331348
86.6,-0.19469042893033972,f_0.14,185.41913900844648,-1.6,13.706735979836743
86.6,0.3224415438948114,f_0.15,159.37487795909578,-1.6,12.862773369792055
86.6,-0.5982670150231684,f_0.16,135.35700265817496,-1.6,12.076683752816379
86.6,0.0,f_0.17,-5.00100088751671,-1.6,0.0
86.6,-0.0007218344339080896,f_0.18,-12.502511650515757,-1.6,0.0005451464363583596
86.6,-0.007212453537266536,f_0.19,-20.009558833876753,-1.6,0.00638034965912799
86.6,-0.013632260474939484,f_0.20,-27.547261005016523,-1.6,0.040052213755940085
86.6,-0.14036598715267884,f_0.21,-35.19327575504123,-1.6,0.14945697888656934
86.6,-0.4019563543627819,f_0.22,-43.11568562814077,-1.6,0.43802466853855654
86.6,-0.3731602381127197,f_0.23,-51.555121735013145,-1.6,0.9341687540415657
86.6,-1.0973828404839314,f_0.24,-60.65676633606444,-1.6,1.4499457471847417
86.7,-0.4704444134375052,f_0.14,186.78510816229578,-1.6,13.659691538492993
86.7,-0.14896018018479396,f_0.15,160.65966569427314,-1.6,12.847877351773576
86.7,0.06544725976420196,f_0.16,136.56532550605425,-1.6,12.0832284787928
86.7,0.0,f_0.17,-5.00100088751671,-1.6,0.0
86.7,-0.00042420965666555336,f_0.18,-12.502461377968686,-1.6,0.0005027254706918043
86.7,-0.004510351393871136,f_0.19,-20.008965902424777,-1.6,0.005929314519740876
86.7,-0.03771977635961578,f_0.20,-27.543632981404528,-1.6,0.03628023611997851
86.7,-0.044535567744744264,f_0.21,-35.17877541283002,-1.6,0.1450034221120949
86.7,-0.20324714817035294,f_0.22,-43.07391563276862,-1.6,0.41769995372152124
86.7,-0.7879680753787854,f_0.23,-51.469584540362774,-1.6,0.8553719465036872
86.7,-0.1996322502279435,f_0.24,-60.51376808384825,-1.6,1.4299825221619473
86.8,0.3783783114049655,f_0.14,188.15486109925914,-1.6,13.69752936963349
86.8,-0.4704556340817412,f_0.15,161.9397488731097,-1.6,12.800831788365402
86.8,-0.10030163810588633,f_0.16,137.77264533755246,-1.6,12.07319831498221
86.8,0.0,f_0.17,-5.00100088751671,-1.6,0.0
86.8,-0.0006352127791994978,f_0.18,-12.502417457549413,-1.6,0.00043920419277185453
86.8,-0.006468958456091996,f_0.19,-20.008437660557362,-1.6,0.005282418674131676
86.8,-0.03928474027368456,f_0.20,-27.54039780519527,-1.6,0.03235176209261005
86.8,-0.16155173256734906,f_0.21,-35.16589058794449,-1.6,0.12884824885536
86.8,-0.3237335937846708,f_0.22,-43.035382973334315,-1.6,0.38532659434305416
86.8,-0.2822388917552765,f_0.23,-51.38686973462997,-1.6,0.8271480573281595
86.8,-0.4048594188945476,f_0.24,-60.374818425821,-1.6,1.3894965802724926
86.9,-0.5435450037010092,f_0.14,189.5191785861855,-1.6,13.643174869263389
86.9,0.5700464113382608,f_0.15,163.22553251605962,-1.6,12.857836429499228
86.9,1.203387665585609,f_0.16,138.99199904570654,-1.6,12.193537081540772
86.9,0.0,f_0.17,-5.00100088751671,-1.6,0.0
86.9,-0.000364543771065026,f_0.18,-12.502377182567841,-1.6,0.00040274981566535193
86.9,-0.003531974222701663,f_0.19,-20.007944738432172,-1.6,0.00492922125186151
86.9,-0.024824194019079787,f_0.20,-27.537410870926195,-1.6,0.029869342690702072
86.9,-0.05851106335814371,f_0.21,-35.153590873692536,-1.6,0.12299714251954563
86.9,-0.23864850817130523,f_0.22,-42.99923679898173,-1.6,0.36146174352592364
86.9,-0.44697809384008913,f_0.23,-51.30862470983555,-1.6,0.7824502479441506
86.9,-0.12516052572585146,f_0.24,-60.237120373051006,-1.6,1.3769805276999074
87.0,0.6358935774536789,f_0.14,190.88985500888637,-1.6,13.706764227008756
87.0,-0.9490181731758618,f_0.15,164.50182597727778,-1.6,12.762934612181642
87.0,0.0011314481031199364,f_0.16,140.21136406834165,-1.6,12.193650226351084
87.0,0.0,f_0.17,-5.00100088751671,-1.6,0.0
87.0,-0.00030982674962989345,f_0.18,-12.502340005853767,-1.6,0.0003717671407023626
87.0,-0.0050285391090070485,f_0.19,-20.00750210169808,-1.6,0.004426367340960805
87.0,-0.01747235062688382,f_0.20,-27.534598660163397,-1.6,0.02812210762801369
87.0,-0.11407559258072963,f_0.21,-35.14243191536639,-1.6,0.11158958326147267
87.0,-0.255079115746466,f_0.22,-42.96564141578659,-1.6,0.33595383195127704
87.0,-0.3756679247535444,f_0.23,-51.23413636428866,-1.6,0.7448834554687962
87.0,-1.0882921329442952,f_0.24,-60.11030524161046,-1.6,1.268151314405478
87.1,-0.5829272508388428,f_0.14,192.25470215907885,-1.6,13.648471501924872
87.1,0.5611182986991459,f_0.15,165.78373062148293,-1.6,12.819046442051556
87.1,-0.10679316171446018,f_0.16,141.42966115935963,-1.6,12.182970910179638
87.1,0.0,f_0.17,-5.00100088751671,-1.6,0.0
87.1,-0.00036498435170026196,f_0.18,-12.502306478983215,-1.6,0.0003352687055323364
87.1,-0.0040268383872953725,f_0.19,-20.007099733347857,-1.6,0.004023683502231268
87.1,-0.021060968514220284,f_0.20,-27.53199705908574,-1.6,0.02601601077659166
87.1,-0.07849601634657227,f_0.21,-35.13205791720371,-1.6,0.10373998162681544
87.1,-0.29313793393808685,f_0.22,-42.934977411930845,-1.6,0.30664003855746835
87.1,-0.304709454926837,f_0.23,-51.16269511329105,-1.6,0.7144125099761125
87.1,-0.17138349315833468,f_0.24,-59.985203945101496,-1.6,1.2510129650896444
87.2,0.615786828007554,f_0.14,193.62570717755142,-1.6,13.710050184725628
87.2,-0.31931419558823393,f_0.15,167.0624421237322,-1.6,12.787115022492733
87.2,0.09902135476004048,f_0.16,142.6489484639252,-1.6,12.192873045655642
87.2,0.0,f_0.17,-5.00100088751671,-1.6,0.0
87.2,-0.00039193408772708583,f_0.18,-12.502276871453532,-1.6,0.0002960752967596278
87.2,-0.004052018659420529,f_0.19,-20.006737885184222,-1.6,0.003618481636289215
87.2,-0.03274049811993536,f_0.20,-27.529722862989274,-1.6,0.022741960964598126
87.2,-0.08805285132352805,f_0.21,-35.12256444755427,-1.6,0.09493469649446264
87.2,-0.15177693155011163,f_0.22,-42.90583117739061,-1.6,0.2914623454024572
87.2,-0.21835390655294717,f_0.23,-51.09343740135897,-1.6,0.6925771193208178
87.2,-0.7681728748185535,f_0.24,-59.86778437734072,-1.6,1.174195677607789
87.3,-0.4903425946831774,f_0.14,194.99180877007714,-1.6,13.66101592525731
87.3,0.7770434476900867,f_0.15,168.3489240604584,-1.6,12.864819367261742
87.3,-0.03679865347221423,f_0.16,143.86786778195602,-1.6,12.18919318030842
87.3,0.0,f_0.17,-5.00100088751671,-1.6,0.0
87.3,-0.00032210131138598914,f_0.18,-12.502250484936965,-1.6,0.0002638651656210289
87.3,-0.0016900342322753118,f_0.19,-20.006392937362918,-1.6,0.003449478213061684
87.3,-0.017001368428765477,f_0.20,-27.527618680577106,-1.6,0.021041824121721578
87.3,-0.06830035190074663,f_0.21,-35.11375398142383,-1.6,0.08810466130438797
87.3,-0.199415365378679,f_0.22,-42.87867909650414,-1.6,0.2715208088645893
87.3,-0.5200827226732208,f_0.23,-51.02938051665363,-1.6,0.6405688470534957
87.3,-0.11390818303246952,f_0.24,-59.751503891410266,-1.6,1.1628048593045421
87.4,-0.14679749794304087,f_0.14,196.35644238762345,-1.6,13.646336175463006
87.4,-1.1403576841810725,f_0.15,169.62400242034275,-1.6,12.750783598843634
87.4,-0.27979763366746013,f_0.16,145.08398912365018,-1.6,12.161213416941674
87.4,0.0,f_0.17,-5.00100088751671,-1.6,0.0
87.4,-0.0002509718788978741,f_0.18,-12.502226608139196,-1.6,0.00023876797773124148
87.4,-0.003495764251864302,f_0.19,-20.006082947184126,-1.6,0.0030999017878752537
87.4,-0.008546511938943152,f_0.20,-27.52559996328432,-1.6,0.020187172927827263
87.4,-0.0496080603869585,f_0.21,-35.10543959589725,-1.6,0.08314385526569212
87.4,-0.09422168698238143,f_0.22,-42.85246923248751,-1.6,0.26209864016635115
87.4,-0.20321014335663357,f_0.23,-50.96735573338184,-1.6,0.6202478327178323
87.4,-0.37858087720443745,f_0.24,-59.63900921425186,-1.6,1.1249467715840984
87.5,0.4351504017133223,f_0.14,197.7254275091869,-1.6,13.689851215634338
87.5,0.4908726215828274,f_0.15,170.90398950644294,-1.6,12.799870861001917
87.5,-0.3753011495340708,f_0.16,146.296357453849,-1.6,12.123683301988267
87.5,0.0,f_0.17,-5.00100088751671,-1.6,0.0
87.5,-0.00022695082472704297,f_0.18,-12.50220500084967,-1.6,0.00021607289525853719
87.5,-0.0031534812947569884,f_0.19,-20.00580449181828,-1.6,0.002784553658399555
87.5,-0.02591749441422781,f_0.20,-27.523840420935684,-1.6,0.01759542348640448
87.5,-0.057305054901301694,f_0.21,-35.0976982609197,-1.6,0.07741334977556195
87.5,-0.22451162161628818,f_0.22,-42.828504484687045,-1.6,0.23964747800472233
87.5,-0.4154139204394358,f_0.23,-50.90948508931446,-1.6,0.5787064406738888
87.5,-0.6063955476328742,f_0.24,-59.532578492569776,-1.6,1.064307216820811
87.6,-0.1973423967603516,f_0.14,199.09243920678273,-1.6,13.670116975958303
87.6,0.722873309184795,f_0.15,172.19120532563497,-1.6,12.872158191920397
87.6,-0.030153791350304715,f_0.16,147.50842424613433,-1.6,12.120667922853237
87.6,0.0,f_0.17,-5.00100088751671,-1.6,0.0
87.6,-0.00018853507587638388,f_0.18,-12.5021852789109,-1.6,0.0001972193876708988
87.6,-0.0021183315085503184,f_0.19,-20.00554721976752,-1.6,0.002572720507544523
87.6,-0.00744455385160131,f_0.20,-27.522155324125563,-1.6,0.01685096810124435
87.6,-0.05915898673174963,f_0.21,-35.09054851580946,-1.6,0.07149745110238699
87.6,-0.14734127332210273,f_0.22,-42.80601314961979,-1.6,0.22491335067251206
87.6,-0.3126411972708376,f_0.23,-50.85474085721978,-1.6,0.547442320946805
87.6,-0.15435603863213965,f_0.24,-59.42769133127402,-1.6,1.048871612957597
87.7,-0.09020381288136647,f_0.15,173.4775191066982,-1.6,12.86313781063226
87.7,0.3037837167736157,f_0.16,148.7235288755874,-1.6,12.151046294530598
87.7,0.0,f_0.17,-5.00100088751671,-1.6,0.0
87.7,-0.00016459658876319145,f_0.18,-12.502167202938026,-1.6,0.00018075972879457965
87.7,-0.0028280320949269954,f_0.19,-20.005318228037723,-1.6,0.0022899172980518235
87.7,-0.014933320224496081,f_0.20,-27.520619560517687,-1.6,0.015357636078794742
87.7,-0.043859003848353006,f_0.21,-35.083837360737704,-1.6,0.06711155071755169
87.7,-0.13421158438768677,f_0.22,-42.78486393039641,-1.6,0.21149219223374338
87.7,-0.1732368565725051,f_0.23,-50.80172899369083,-1.6,0.5301186352895545
87.7,-0.4101825906061296,f_0.24,-59.32690599588432,-1.6,1.007853353896984
87.8,-0.028062342992054568,f_0.15,174.7635522643315,-1.6,12.860331576333055
87.8,-0.005900370818565648,f_0.16,149.93857450133225,-1.6,12.150456257448742
87.8,0.0,f_0.17,-5.00100088751671,-1.6,0.0
87.8,-0.00021897176541484472,f_0.18,-12.502151316682799,-1.6,0.00015886255225309518
87.8,-0.001715838570617691,f_0.19,-20.005106394693627,-1.6,0.0021183334409900544
87.8,-0.012835041200555623,f_0.20,-27.51921214732181,-1.6,0.01407413195873918
87.8,-0.06517392216518203,f_0.21,-35.0777779448876,-1.6,0.06059415850103349
87.8,-0.13666097777054548,f_0.22,-42.76508132095074,-1.6,0.19782609445668883
87.8,-0.2596202070077358,f_0.23,-50.751313332231945,-1.6,0.5041566145887809
87.8,-0.829457359616117,f_0.24,-59.23441523409078,-1.6,0.9249076179353724
87.9,-0.692574579897336,f_0.15,176.04265967616584,-1.6,12.791074118343321
87.9,0.18907175769562912,f_0.16,151.1555108446541,-1.6,12.169363433218304
87.9,0.0,f_0.17,-5.00100088751671,-1.6,0.0
87.9,-8.501227916543012e-05,f_0.18,-12.50213628055036,-1.6,0.00015036132433655217
87.9,-0.0020924132648099825,f_0.19,-20.004915485482172,-1.6,0.0019090921145090561
87.9,-0.014253132314438581,f_0.20,-27.51794726544908,-1.6,0.012648818727295322
87.9,-0.030319418231771686,f_0.21,-35.07202172321982,-1.6,0.05756221667785632
87.9,-0.13046960814607877,f_0.22,-42.746603407586534,-1.6,0.18477913364208096
87.9,-0.26422220653033013,f_0.23,-50.70353989283838,-1.6,0.4777343939357479
87.9,-0.3477437406363082,f_0.24,-59.14540190970361,-1.6,0.8901332438717415
88.0,-0.02552521794569884,f_0.15,177.32151183582073,-1.6,12.788521596548751
88.0,-0.5853904862888193,f_0.16,152.36659328311302,-1.6,12.110824384589423
88.0,0.0,f_0.17,-5.00100088751671,-1.6,0.0
88.0,-0.00016088131292664714,f_0.18,-12.502122853231057,-1.6,0.00013427319304388745
88.0,-0.002021640863193012,f_0.19,-20.004744792679347,-1.6,0.001706928028189755
88.0,-0.01053650849115944,f_0.20,-27.516787748661258,-1.6,0.011595167878179378
88.0,-0.06414735420717042,f_0.21,-35.0669069750941,-1.6,0.05114748125713928
88.0,-0.17781011238300448,f_0.22,-42.72990359534616,-1.6,0.1669981224037805
88.0,-0.27607644431970335,f_0.23,-50.65852721788799,-1.6,0.45012674950377757
88.0,-0.30961015491676624,f_0.24,-59.0594846868656,-1.6,0.8591722283800649
88.1,0.11855927072465633,f_0.15,178.60154958818285,-1.6,12.800377523621217
88.1,0.11708174999803589,f_0.16,153.57884653907195,-1.6,12.122532559589226
