t,a,veh_id,pos_x,pos_y,v,Df,Veh(f),Trv,Tvr
23.2000,-0.4624,f_0.2,49.4958,-1.6000,12.6037,-53.6958,0,16.6000,13.6000
23.2000,-1.0592,f_0.3,29.4453,-1.6000,12.4932,-33.6453,0,18.8000,15.6000
23.2000,-0.8929,f_0.4,7.0956,-1.6000,13.1061,-11.2956,0,20.5000,19.0000
23.2000,0.3249,f_0.5,-44.1363,-1.6000,11.4666,39.9363,1,22.4000,22.1000
23.2000,1.8349,f_0.6,-73.3788,-1.6000,8.8730,69.1788,0,,
23.2000,1.4774,f_0.7,-90.6376,-1.6000,4.1131,86.4376,0,,
23.3000,-0.3905,f_0.0,92.7943,-1.6000,14.6629,-96.9943,0,0.5000,8.7000
23.3000,-0.1107,f_0.1,70.3888,-1.6000,12.9418,-74.5888,0,13.8000,9.7000
23.3000,0.7304,f_0.2,50.7634,-1.6000,12.6767,-54.9634,0,16.6000,13.6000
23.3000,-0.0445,f_0.3,30.6942,-1.6000,12.4888,-34.8942,0,18.8000,15.6000
23.3000,-0.5739,f_0.4,8.4004,-1.6000,13.0487,-12.6004,0,20.5000,19.0000
23.3000,-0.1074,f_0.5,-42.9907,-1.6000,11.4559,38.7907,1,22.4000,22.1000
23.3000,1.9454,f_0.6,-72.4720,-1.6000,9.0676,68.2720,0,,
23.3000,1.3473,f_0.7,-90.2128,-1.6000,4.2478,86.0128,0,,
23.4000,-0.0316,f_0.0,94.2603,-1.6000,14.6598,-98.4603,0,0.5000,8.7000
23.4000,-0.1607,f_0.1,71.6813,-1.6000,12.9258,-75.8813,0,13.8000,9.7000
23.4000,-0.2528,f_0.2,52.0286,-1.6000,12.6515,-56.2286,0,16.6000,13.6000
23.4000,0.7895,f_0.3,31.9510,-1.6000,12.5677,-36.1510,0,18.8000,15.6000
23.4000,-0.7656,f_0.4,9.6977,-1.6000,12.9722,-13.8977,0,20.5000,19.0000
23.4000,-0.2996,f_0.5,-41.8481,-1.6000,11.4259,37.6481,1,22.4000,22.1000
23.4000,2.5545,f_0.6,-71.5397,-1.6000,9.3230,67.3397,0,,
23.4000,1.9768,f_0.7,-89.7683,-1.6000,4.4455,85.5683,0,,
23.5000,0.4763,f_0.0,95.7310,-1.6000,14.7074,-99.9310,0,0.5000,8.7000
23.5000,-0.2012,f_0.1,72.9719,-1.6000,12.9056,-77.1719,0,13.8000,9.7000
23.5000,0.0324,f_0.2,53.2940,-1.6000,12.6547,-57.4940,0,16.6000,13.6000
23.5000,0.0827,f_0.3,33.2086,-1.6000,12.5760,-37.4086,0,18.8000,15.6000
23.5000,0.7084,f_0.4,11.0020,-1.6000,13.0430,-15.2020,0,20.5000,19.0000
23.5000,0.1739,f_0.5,-40.7038,-1.6000,11.4433,36.5038,1,22.4000,22.1000
23.5000,1.4904,f_0.6,-70.5925,-1.6000,9.4721,66.3925,0,,
23.5000,1.8277,f_0.7,-89.3054,-1.6000,4.6282,85.1054,0,,
23.6000,-0.8362,f_0.0,97.1934,-1.6000,14.6238,-101.3934,0,0.5000,8.7000
23.6000,1.2438,f_0.1,74.2749,-1.6000,13.0300,-78.4749,0,13.8000,9.7000
23.6000,-0.4853,f_0.2,54.5547,-1.6000,12.6062,-58.7547,0,16.6000,13.6000
23.6000,0.5300,f_0.3,34.4715,-1.6000,12.6290,-38.6715,0,18.8000,15.6000
23.6000,-0.0061,f_0.4,12.3062,-1.6000,13.0424,-16.5062,0,20.5000,19.0000
23.6000,0.7610,f_0.5,-39.5518,-1.6000,11.5194,35.3518,1,22.4000,22.1000
23.6000,1.3513,f_0.6,-69.6318,-1.6000,9.6072,65.4318,0,,
23.6000,1.4922,f_0.7,-88.8277,-1.6000,4.7775,84.6277,0,,
23.7000,0.6550,f_0.0,98.6623,-1.6000,14.6893,-102.8623,0,0.5000,8.7000
23.7000,-0.7937,f_0.1,75.5700,-1.6000,12.9507,-79.7700,0,13.8000,9.7000
23.7000,1.7051,f_0.2,55.8323,-1.6000,12.7767,-60.0323,0,16.6000,13.6000
23.7000,-1.0028,f_0.3,35.7243,-1.6000,12.5287,-39.9243,0,18.8000,15.6000
23.7000,-0.0702,f_0.4,13.6097,-1.6000,13.0354,-17.8097,0,20.5000,19.0000
23.7000,-0.2490,f_0.5,-38.4024,-1.6000,11.4945,34.2024,1,22.4000,22.1000
23.7000,2.2591,f_0.6,-68.6485,-1.6000,9.8331,64.4485,0,,
23.7000,1.8311,f_0.7,-88.3316,-1.6000,4.9606,84.1316,0,,
23.8000,-0.4005,f_0.0,100.1273,-1.6000,14.6492,-104.3273,0,0.5000,8.7000
23.8000,-0.1767,f_0.1,76.8633,-1.6000,12.9330,-81.0633,0,13.8000,9.7000
23.8000,-0.6644,f_0.2,57.1033,-1.6000,12.7102,-61.3033,0,16.6000,13.6000
23.8000,1.3280,f_0.3,36.9905,-1.6000,12.6615,-41.1905,0,18.8000,15.6000
23.8000,0.1603,f_0.4,14.9149,-1.6000,13.0514,-19.1149,0,20.5000,19.0000
23.8000,0.1807,f_0.5,-37.2511,-1.6000,11.5126,33.0511,1,22.4000,22.1000
23.8000,1.7612,f_0.6,-67.6475,-1.6000,10.0092,63.4475,0,,
23.8000,1.7723,f_0.7,-87.8179,-1.6000,5.1378,83.6179,0,,
23.9000,0.0073,f_0.0,101.5922,-1.6000,14.6500,-105.7922,0,0.5000,8.7000
23.9000,0.9445,f_0.1,78.1660,-1.6000,13.0274,-82.3660,0,13.8000,9.7000
23.9000,-0.4197,f_0.2,58.3702,-1.6000,12.6683,-62.5702,0,16.6000,13.6000
23.9000,0.2066,f_0.3,38.2587,-1.6000,12.6822,-42.4587,0,18.8000,15.6000
23.9000,0.8167,f_0.4,16.2282,-1.6000,13.1331,-20.4282,0,20.5000,19.0000
23.9000,-0.5901,f_0.5,-36.1058,-1.6000,11.4536,31.9058,1,22.4000,22.1000
23.9000,1.7917,f_0.6,-66.6287,-1.6000,10.1884,62.4287,0,,
23.9000,1.6199,f_0.7,-87.2879,-1.6000,5.2998,83.0879,0,,
23.9000,0.0000,f_0.8,-94.9000,-1.6000,0.0000,90.7000,0,,
24.0000,0.5327,f_0.0,103.0626,-1.6000,14.7032,-107.2626,0,0.5000,8.7000
24.0000,-0.1900,f_0.1,79.4669,-1.6000,13.0084,-83.6669,0,13.8000,9.7000
24.0000,1.5276,f_0.2,59.6523,-1.6000,12.8210,-63.8523,0,16.6000,13.6000
24.0000,-1.5705,f_0.3,39.5112,-1.6000,12.5251,-43.7112,0,18.8000,15.6000
24.0000,-0.6988,f_0.4,17.5345,-1.6000,13.0632,-21.7345,0,20.5000,19.0000
24.0000,0.7161,f_0.5,-34.9532,-1.6000,11.5252,30.7532,1,22.4000,22.1000
24.0000,2.0666,f_0.6,-65.5892,-1.6000,10.3951,61.3892,0,,
24.0000,2.4246,f_0.7,-86.7336,-1.6000,5.5423,82.5336,0,,
24.0000,2.4725,f_0.8,-94.8753,-1.6000,0.2472,90.6753,0,,
24.1000,-0.9793,f_0.0,104.5231,-1.6000,14.6053,-108.7231,0,0.5000,8.7000
24.1000,-0.6811,f_0.1,80.7609,-1.6000,12.9403,-84.9609,0,13.8000,9.7000
24.1000,-0.6589,f_0.2,60.9278,-1.6000,12.7551,-65.1278,0,16.6000,13.6000
24.1000,1.7663,f_0.3,40.7814,-1.6000,12.7017,-44.9814,0,18.8000,15.6000
24.1000,-0.4763,f_0.4,18.8361,-1.6000,13.0156,-23.0361,0,20.5000,19.0000
24.1000,-0.1448,f_0.5,-33.8022,-1.6000,11.5107,29.6022,1,22.4000,22.1000
24.1000,1.6588,f_0.6,-64.5331,-1.6000,10.5609,60.3331,0,,
24.1000,1.3790,f_0.7,-86.1656,-1.6000,5.6802,81.9656,0,,
24.1000,2.3619,f_0.8,-94.8269,-1.6000,0.4834,90.6269,0,,
24.2000,0.9047,f_0.0,105.9927,-1.6000,14.6958,-110.1927,0,0.5000,8.7000
24.2000,-0.2662,f_0.1,82.0523,-1.6000,12.9137,-86.2523,0,13.8000,9.7000
24.2000,-0.1847,f_0.2,62.2015,-1.6000,12.7367,-66.4015,0,16.6000,13.6000
24.2000,-0.6489,f_0.3,42.0451,-1.6000,12.6369,-46.2451,0,18.8000,15.6000
24.2000,0.9651,f_0.4,20.1473,-1.6000,13.1121,-24.3473,0,20.5000,19.0000
24.2000,-0.8648,f_0.5,-32.6597,-1.6000,11.4242,28.4597,1,22.4000,22.1000
24.2000,1.5044,f_0.6,-63.4620,-1.6000,10.7114,59.2620,0,,
24.2000,1.3596,f_0.7,-85.5840,-1.6000,5.8161,81.3840,0,,
24.2000,2.3293,f_0.8,-94.7553,-1.6000,0.7164,90.5553,0,,
24.3000,-0.4262,f_0.0,107.4580,-1.6000,14.6532,-111.6580,0,0.5000,8.7000
24.3000,0.4271,f_0.1,83.3479,-1.6000,12.9564,-87.5479,0,13.8000,9.7000
24.3000,0.2014,f_0.2,63.4771,-1.6000,12.7568,-67.6771,0,16.6000,13.6000
24.3000,-0.1073,f_0.3,43.3077,-1.6000,12.6261,-47.5077,0,18.8000,15.6000
24.3000,-1.4043,f_0.4,21.4444,-1.6000,12.9716,-25.6444,0,20.5000,19.0000
24.3000,0.3134,f_0.5,-31.5142,-1.6000,11.4556,27.3142,1,22.4000,22.1000
24.3000,2.5035,f_0.6,-62.3658,-1.6000,10.9617,58.1658,0,,
24.3000,2.0495,f_0.7,-84.9819,-1.6000,6.0211,80.7819,0,,
24.3000,2.5977,f_0.8,-94.6577,-1.6000,0.9761,90.4577,0,,
24.4000,0.0881,f_0.0,108.9242,-1.6000,14.6620,-113.1242,0,0.5000,8.7000
24.4000,0.4188,f_0.1,84.6477,-1.6000,12.9983,-88.8477,0,13.8000,9.7000
24.4000,-0.3917,f_0.2,64.7489,-1.6000,12.7176,-68.9489,0,16.6000,13.6000
24.4000,0.4593,f_0.3,44.5749,-1.6000,12.6720,-48.7749,0,18.8000,15.6000
24.4000,0.1079,f_0.4,22.7427,-1.6000,12.9824,-26.9427,0,20.5000,19.0000
24.4000,0.2084,f_0.5,-30.3665,-1.6000,11.4764,26.1665,1,22.4000,22.1000
24.4000,2.1834,f_0.6,-61.2478,-1.6000,11.1801,57.0478,0,,
24.4000,1.3231,f_0.7,-84.3666,-1.6000,6.1534,80.1666,0,,
24.4000,2.0502,f_0.8,-94.5396,-1.6000,1.1812,90.3396,0,,
24.5000,-0.0421,f_0.0,110.3900,-1.6000,14.6578,-114.5900,0,0.5000,8.7000
24.5000,-0.6657,f_0.1,85.9409,-1.6000,12.9317,-90.1409,0,13.8000,9.7000
24.5000,0.7982,f_0.2,66.0286,-1.6000,12.7975,-70.2286,0,16.6000,13.6000
24.5000,-0.5839,f_0.3,45.8362,-1.6000,12.6137,-50.0362,0,18.8000,15.6000
24.5000,0.8809,f_0.4,24.0497,-1.6000,13.0705,-28.2497,0,20.5000,19.0000
24.5000,-0.0444,f_0.5,-29.2193,-1.6000,11.4720,25.0193,1,22.4000,22.1000
24.5000,2.3122,f_0.6,-60.1066,-1.6000,11.4113,55.9066,0,,
24.5000,2.1396,f_0.7,-83.7298,-1.6000,6.3673,79.5298,0,,
24.5000,2.0984,f_0.8,-94.4005,-1.6000,1.3910,90.2005,0,,
24.6000,0.3329,f_0.0,111.8591,-1.6000,14.6911,-116.0591,0,0.5000,8.7000
24.6000,0.9125,f_0.1,87.2432,-1.6000,13.0230,-91.4432,0,13.8000,9.7000
24.6000,-0.1854,f_0.2,67.3065,-1.6000,12.7789,-71.5065,0,16.6000,13.6000
24.6000,1.0003,f_0.3,47.1076,-1.6000,12.7137,-51.3076,0,18.8000,15.6000
24.6000,-0.6448,f_0.4,25.3503,-1.6000,13.0061,-29.5503,0,20.5000,19.0000
24.6000,-0.4198,f_0.5,-28.0763,-1.6000,11.4300,23.8763,1,22.4000,22.1000
24.6000,1.7735,f_0.6,-58.9478,-1.6000,11.5886,54.7478,0,,
24.6000,1.6634,f_0.7,-83.0765,-1.6000,6.5337,78.8765,0,,
24.6000,2.4088,f_0.8,-94.2373,-1.6000,1.6319,90.0373,0,,
24.7000,-0.9201,f_0.0,113.3190,-1.6000,14.5991,-117.5190,0,0.5000,8.7000
24.7000,0.0301,f_0.1,88.5458,-1.6000,13.0260,-92.7458,0,13.8000,9.7000
24.7000,0.0390,f_0.2,68.5848,-1.6000,12.7828,-72.7848,0,16.6000,13.6000
24.7000,-0.0289,f_0.3,48.3787,-1.6000,12.7108,-52.5787,0,18.8000,15.6000
24.7000,0.1230,f_0.4,26.6522,-1.6000,13.0184,-30.8522,0,20.5000,19.0000
24.7000,0.6335,f_0.5,-26.9270,-1.6000,11.4933,22.7270,1,22.4000,22.1000
24.7000,2.3278,f_0.6,-57.7656,-1.6000,11.8214,53.5656,0,,
24.7000,2.3762,f_0.7,-82.3993,-1.6000,6.7713,78.1993,0,,
24.7000,1.9110,f_0.8,-94.0550,-1.6000,1.8230,89.8550,0,,
24.8000,0.0111,f_0.0,114.7790,-1.6000,14.6002,-118.9790,0,0.5000,8.7000
24.8000,-0.3058,f_0.1,89.8453,-1.6000,12.9954,-94.0453,0,13.8000,9.7000
24.8000,0.0352,f_0.2,69.8635,-1.6000,12.7863,-74.0635,0,16.6000,13.6000
24.8000,0.1268,f_0.3,49.6510,-1.6000,12.7235,-53.8510,0,18.8000,15.6000
24.8000,0.2451,f_0.4,27.9564,-1.6000,13.0429,-32.1564,0,20.5000,19.0000
24.8000,0.4242,f_0.5,-25.7734,-1.6000,11.5358,21.5734,1,22.4000,22.1000
24.8000,1.4467,f_0.6,-56.5690,-1.6000,11.9661,52.3690,0,,
24.8000,2.5531,f_0.7,-81.6967,-1.6000,7.0266,77.4967,0,,
24.8000,2.0003,f_0.8,-93.8527,-1.6000,2.0230,89.6527,0,,
24.9000,0.8301,f_0.0,116.2473,-1.6000,14.6832,-120.4473,0,0.5000,8.7000
24.9000,0.2671,f_0.1,91.1476,-1.6000,13.0221,-95.3476,0,13.8000,9.7000
24.9000,0.2849,f_0.2,71.1449,-1.6000,12.8148,-75.3449,0,16.6000,13.6000
24.9000,0.0130,f_0.3,50.9235,-1.6000,12.7248,-55.1235,0,18.8000,15.6000
24.9000,0.3410,f_0.4,29.2641,-1.6000,13.0770,-33.4641,0,20.5000,19.0000
24.9000,-1.1080,f_0.5,-24.6309,-1.6000,11.4250,20.4309,1,22.4000,22.1000
24.9000,2.2777,f_0.6,-55.3496,-1.6000,12.1939,51.1496,0,,
24.9000,2.0026,f_0.7,-80.9740,-1.6000,7.2269,76.7740,0,,
24.9000,1.8552,f_0.8,-93.6318,-1.6000,2.2085,89.4318,0,,
25.0000,0.0824,f_0.0,117.7165,-1.6000,14.6914,-121.9165,0,0.5000,8.7000
25.0000,-0.3957,f_0.1,92.4458,-1.6000,12.9825,-96.6458,0,13.8000,9.7000
25.0000,-0.3587,f_0.2,72.4228,-1.6000,12.7790,-76.6228,0,16.6000,13.6000
25.0000,-0.3446,f_0.3,52.1926,-1.6000,12.6903,-56.3926,0,18.8000,15.6000
25.0000,-0.6197,f_0.4,30.5656,-1.6000,13.0150,-34.7656,0,20.5000,19.0000
25.0000,0.2128,f_0.5,-23.4863,-1.6000,11.4463,19.2863,1,22.4000,22.1000
25.0000,2.1973,f_0.6,-54.1083,-1.6000,12.4136,49.9083,0,,
25.0000,1.6923,f_0.7,-80.2344,-1.6000,7.3961,76.0344,0,,
25.0000,1.9968,f_0.8,-93.3910,-1.6000,2.4082,89.1910,0,,
25.1000,0.0124,f_0.0,119.1857,-1.6000,14.6927,-123.3857,0,0.5000,8.7000
25.1000,-0.5499,f_0.1,93.7386,-1.6000,12.9275,-97.9386,0,13.8000,9.7000
25.1000,-0.1030,f_0.2,73.6997,-1.6000,12.7687,-77.8997,0,16.6000,13.6000
25.1000,0.1338,f_0.3,53.4629,-1.6000,12.7037,-57.6629,0,18.8000,15.6000
25.1000,-0.6984,f_0.4,31.8602,-1.6000,12.9451,-36.0602,0,20.5000,19.0000
25.1000,0.6651,f_0.5,-22.3350,-1.6000,11.5128,18.1350,1,22.4000,22.1000
25.1000,2.2043,f_0.6,-52.8449,-1.6000,12.6340,48.6449,0,,
25.1000,1.5723,f_0.7,-79.4791,-1.6000,7.5533,75.2791,0,,
25.1000,1.3344,f_0.8,-93.1368,-1.6000,2.5416,88.9368,0,,
25.2000,-0.0667,f_0.0,120.6543,-1.6000,14.6860,-124.8543,0,0.5000,8.7000
25.2000,0.9533,f_0.1,95.0408,-1.6000,13.0229,-99.2408,0,13.8000,9.7000
25.2000,-0.2493,f_0.2,74.9741,-1.6000,12.7437,-79.1741,0,16.6000,13.6000
25.2000,0.3818,f_0.3,54.7371,-1.6000,12.7419,-58.9371,0,18.8000,15.6000
25.2000,0.3805,f_0.4,33.1585,-1.6000,12.9832,-37.3585,0,20.5000,19.0000
25.2000,0.2789,f_0.5,-21.1810,-1.6000,11.5407,16.9810,1,22.4000,22.1000
25.2000,1.5791,f_0.6,-51.5657,-1.6000,12.7919,47.3657,0,,
25.2000,2.1618,f_0.7,-78.7021,-1.6000,7.7695,74.5021,0,,
25.2000,2.5671,f_0.8,-92.8570,-1.6000,2.7984,88.6570,0,,
25.3000,0.3715,f_0.0,122.1266,-1.6000,14.7231,-126.3266,0,0.5000,8.7000
25.3000,-0.3956,f_0.1,96.3392,-1.6000,12.9833,-100.5392,0,13.8000,9.7000
25.3000,1.1717,f_0.2,76.2602,-1.6000,12.8609,-80.4602,0,16.6000,13.6000
25.3000,-0.2580,f_0.3,56.0087,-1.6000,12.7161,-60.2087,0,18.8000,15.6000
25.3000,0.7361,f_0.4,34.4642,-1.6000,13.0568,-38.6642,0,20.5000,19.0000
25.3000,-0.7435,f_0.5,-20.0343,-1.6000,11.4663,15.8343,1,22.4000,22.1000
25.3000,2.4123,f_0.6,-50.2624,-1.6000,13.0332,46.0624,0,,
25.3000,2.1393,f_0.7,-77.9038,-1.6000,7.9834,73.7038,0,,
25.3000,1.7625,f_0.8,-92.5595,-1.6000,2.9746,88.3595,0,,
25.4000,-0.4064,f_0.0,123.5949,-1.6000,14.6825,-127.7949,0,0.5000,8.7000
25.4000,0.3544,f_0.1,97.6411,-1.6000,13.0188,-101.8411,0,13.8000,9.7000
25.4000,-1.1131,f_0.2,77.5351,-1.6000,12.7496,-81.7351,0,16.6000,13.6000
25.4000,0.5926,f_0.3,57.2863,-1.6000,12.7753,-61.4863,0,18.8000,15.6000
25.4000,-0.4766,f_0.4,35.7651,-1.6000,13.0091,-39.9651,0,20.5000,19.0000
25.4000,-1.1256,f_0.5,-18.8990,-1.6000,11.3537,14.6990,1,22.4000,22.1000
25.4000,2.4997,f_0.6,-48.9341,-1.6000,13.2831,44.7341,0,,
25.4000,2.2501,f_0.7,-77.0829,-1.6000,8.2084,72.8829,0,,
25.4000,2.3191,f_0.8,-92.2389,-1.6000,3.2065,88.0389,0,,
25.5000,-0.0522,f_0.0,125.0626,-1.6000,14.6773,-129.2626,0,0.5000,8.7000
25.5000,-0.0281,f_0.1,98.9426,-1.6000,13.0159,-103.1426,0,13.8000,9.7000
25.5000,1.5371,f_0.2,78.8255,-1.6000,12.9033,-83.0255,0,16.6000,13.6000
25.5000,-0.4047,f_0.3,58.5597,-1.6000,12.7349,-62.7597,0,18.8000,15.6000
25.5000,-0.3688,f_0.4,37.0623,-1.6000,12.9723,-41.2623,0,20.5000,19.0000
25.5000,-4.5000,f_0.5,-17.8086,-1.6000,10.9037,13.6086,1,22.4000,22.1000
25.5000,2.0971,f_0.6,-47.5848,-1.6000,13.4928,43.3848,0,,
25.5000,1.7965,f_0.7,-76.2441,-1.6000,8.3881,72.0441,0,,
25.5000,1.6535,f_0.8,-91.9017,-1.6000,3.3719,87.7017,0,,
25.6000,-0.0750,f_0.0,126.5296,-1.6000,14.6698,-130.7296,0,0.5000,8.7000
25.6000,-0.6316,f_0.1,100.2379,-1.6000,12.9528,-104.4379,0,13.8000,9.7000
25.6000,-0.0872,f_0.2,80.1149,-1.6000,12.8946,-84.3149,0,16.6000,13.6000
25.6000,0.5987,f_0.3,59.8392,-1.6000,12.7947,-64.0392,0,18.8000,15.6000
25.6000,0.2866,f_0.4,38.3624,-1.6000,13.0009,-42.5624,0,20.5000,19.0000
25.6000,-4.3368,f_0.5,-16.7616,-1.6000,10.4701,12.5616,1,22.4000,22.1000
25.6000,1.7188,f_0.6,-46.2183,-1.6000,13.6647,42.0183,0,,
25.6000,2.0331,f_0.7,-75.3850,-1.6000,8.5914,71.1850,0,,
25.6000,2.3905,f_0.8,-91.5406,-1.6000,3.6109,87.3406,0,,
25.7000,0.3579,f_0.0,128.0002,-1.6000,14.7056,-132.2002,0,0.5000,8.7000
25.7000,0.7862,f_0.1,101.5411,-1.6000,13.0314,-105.7411,0,13.8000,9.7000
25.7000,-0.4105,f_0.2,81.4003,-1.6000,12.8535,-85.6003,0,16.6000,13.6000
25.7000,0.6044,f_0.3,61.1247,-1.6000,12.8552,-65.3247,0,18.8000,15.6000
25.7000,0.8148,f_0.4,39.6706,-1.6000,13.0824,-43.8706,0,20.5000,19.0000
25.7000,-4.5000,f_0.5,-15.7596,-1.6000,10.0201,11.5596,1,22.4000,22.1000
25.7000,-1.5790,f_0.6,-44.8676,-1.6000,13.5068,40.6676,0,,
25.7000,1.8556,f_0.7,-74.5073,-1.6000,8.7770,70.3073,0,,
25.7000,2.1935,f_0.8,-91.1576,-1.6000,3.8303,86.9576,0,,
25.8000,0.0550,f_0.0,129.4713,-1.6000,14.7111,-133.6713,0,0.5000,8.7000
25.8000,-0.8933,f_0.1,102.8353,-1.6000,12.9421,-107.0353,0,13.8000,9.7000
25.8000,0.5760,f_0.2,82.6914,-1.6000,12.9111,-86.8914,0,16.6000,13.6000
25.8000,-0.5569,f_0.3,62.4047,-1.6000,12.7995,-66.6047,0,18.8000,15.6000
25.8000,0.2859,f_0.4,40.9817,-1.6000,13.1110,-45.1817,0,20.5000,19.0000
25.8000,-4.5000,f_0.5,-14.8026,-1.6000,9.5701,10.6026,1,22.4000,22.1000
25.8000,-3.3553,f_0.6,-43.5505,-1.6000,13.1713,39.3505,0,,
25.8000,2.3545,f_0.7,-73.6060,-1.6000,9.0124,69.4060,0,,
25.8000,2.5302,f_0.8,-90.7493,-1.6000,4.0833,86.5493,0,,
25.9000,-1.0140,f_0.0,130.9322,-1.6000,14.6097,-135.1322,0,0.5000,8.7000
25.9000,0.2066,f_0.1,104.1315,-1.6000,12.9627,-108.3315,0,13.8000,9.7000
25.9000,-1.6409,f_0.2,83.9661,-1.6000,12.7470,-88.1661,0,16.6000,13.6000
25.9000,0.7785,f_0.3,63.6924,-1.6000,12.8773,-67.8924,0,18.8000,15.6000
25.9000,-1.4601,f_0.4,42.2782,-1.6000,12.9650,-46.4782,0,20.5000,19.0000
25.9000,-4.4366,f_0.5,-13.8899,-1.6000,9.1264,9.6899,1,22.4000,22.1000
25.9000,-2.6865,f_0.6,-42.2602,-1.6000,12.9026,38.0602,0,,
25.9000,1.3463,f_0.7,-72.6913,-1.6000,9.1471,68.4913,0,,
25.9000,2.0167,f_0.8,-90.3208,-1.6000,4.2850,86.1208,0,,
26.0000,1.0448,f_0.0,132.4036,-1.6000,14.7142,-136.6036,0,0.5000,8.7000
26.0000,0.2516,f_0.1,105.4303,-1.6000,12.9879,-109.6303,0,13.8000,9.7000
26.0000,0.4523,f_0.2,85.2453,-1.6000,12.7923,-89.4453,0,16.6000,13.6000
26.0000,-1.9176,f_0.3,64.9610,-1.6000,12.6856,-69.1610,0,18.8000,15.6000
26.0000,1.6344,f_0.4,43.5911,-1.6000,13.1284,-47.7911,0,20.5000,19.0000
26.0000,-4.3453,f_0.5,-13.0207,-1.6000,8.6919,8.8207,1,22.4000,22.1000
26.0000,-3.6848,f_0.6,-41.0068,-1.6000,12.5341,36.8068,0,,
26.0000,1.3602,f_0.7,-71.7630,-1.6000,9.2831,67.5630,0,,
26.0000,2.1415,f_0.8,-89.8709,-1.6000,4.4991,85.6709,0,,
26.1000,-0.1430,f_0.0,133.8736,-1.6000,14.6999,-138.0736,0,0.5000,8.7000
26.1000,0.0218,f_0.1,106.7293,-1.6000,12.9901,-110.9293,0,13.8000,9.7000
26.1000,0.5099,f_0.2,86.5296,-1.6000,12.8433,-90.7296,0,16.6000,13.6000
26.1000,1.0347,f_0.3,66.2399,-1.6000,12.7890,-70.4399,0,18.8000,15.6000
26.1000,-1.6268,f_0.4,44.8876,-1.6000,12.9657,-49.0876,0,20.5000,19.0000
26.1000,-4.4375,f_0.5,-12.1959,-1.6000,8.2481,7.9959,1,22.4000,22.1000
26.1000,-2.9688,f_0.6,-39.7831,-1.6000,12.2373,35.5831,0,,
26.1000,2.1068,f_0.7,-70.8136,-1.6000,9.4938,66.6136,0,,
26.1000,1.7173,f_0.8,-89.4038,-1.6000,4.6708,85.2038,0,,
26.2000,-0.8835,f_0.0,135.3348,-1.6000,14.6115,-139.5348,0,0.5000,8.7000
26.2000,-0.5431,f_0.1,108.0229,-1.6000,12.9358,-112.2229,0,13.8000,9.7000
26.2000,-0.0421,f_0.2,87.8135,-1.6000,12.8391,-92.0135,0,16.6000,13.6000
26.2000,0.0053,f_0.3,67.5188,-1.6000,12.7896,-71.7188,0,18.8000,15.6000
26.2000,-0.2462,f_0.4,46.1817,-1.6000,12.9411,-50.3817,0,20.5000,19.0000
26.2000,-4.5000,f_0.5,-11.4161,-1.6000,7.7981,7.2161,1,22.4000,22.1000
26.2000,-3.7529,f_0.6,-38.5969,-1.6000,11.8620,34.3969,0,,
26.2000,1.4025,f_0.7,-69.8502,-1.6000,9.6340,65.6502,0,,
26.2000,1.9854,f_0.8,-88.9168,-1.6000,4.8694,84.7168,0,,
26.3000,0.0414,f_0.0,136.7964,-1.6000,14.6157,-140.9964,0,0.5000,8.7000
26.3000,-0.3085,f_0.1,109.3134,-1.6000,12.9049,-113.5134,0,13.8000,9.7000
26.3000,-0.0091,f_0.2,89.0974,-1.6000,12.8381,-93.2974,0,16.6000,13.6000
26.3000,-0.1717,f_0.3,68.7961,-1.6000,12.7724,-72.9961,0,18.8000,15.6000
26.3000,0.9267,f_0.4,47.4851,-1.6000,13.0338,-51.6851,0,20.5000,19.0000
26.3000,-4.3615,f_0.5,-10.6799,-1.6000,7.3620,6.4799,1,22.4000,22.1000
26.3000,-3.2321,f_0.6,-37.4430,-1.6000,11.5388,33.2430,0,,
26.3000,1.4267,f_0.7,-68.8726,-1.6000,9.7767,64.6726,0,,
26.3000,1.6305,f_0.8,-88.4136,-1.6000,5.0324,84.2136,0,,
26.4000,-0.0355,f_0.0,138.2576,-1.6000,14.6121,-142.4576,0,0.5000,8.7000
26.4000,0.9703,f_0.1,110.6136,-1.6000,13.0019,-114.8136,0,13.8000,9.7000
26.4000,-0.1984,f_0.2,90.3792,-1.6000,12.8183,-94.5792,0,16.6000,13.6000
26.4000,-0.4954,f_0.3,70.0684,-1.6000,12.7229,-74.2684,0,18.8000,15.6000
26.4000,-1.0097,f_0.4,48.7784,-1.6000,12.9328,-52.9784,0,20.5000,19.0000
26.4000,-4.5000,f_0.5,-9.9887,-1.6000,6.9120,5.7887,1,22.4000,22.1000
26.4000,-3.2249,f_0.6,-36.3214,-1.6000,11.2163,32.1214,0,,
26.4000,1.5447,f_0.7,-67.8795,-1.6000,9.9311,63.6795,0,,
26.4000,2.2952,f_0.8,-87.8874,-1.6000,5.2620,83.6874,0,,
26.5000,0.7715,f_0.0,139.7265,-1.6000,14.6893,-143.9265,0,0.5000,8.7000
26.5000,-0.1112,f_0.1,111.9127,-1.6000,12.9908,-116.1127,0,13.8000,9.7000
26.5000,0.9029,f_0.2,91.6700,-1.6000,12.9086,-95.8700,0,16.6000,13.6000
